Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SICC,SICC.ci,2026-09-02T18:39:17+00:00,serveur,7995.0,"-3,62%",24.0,191880.0,8250.0,8250.0,7995.0,8295.0,-0.37,52.53,0.0,4797000000.0,8295.0,7410.0,-%,10200.0,6400.0,0.2492,10200.0,3300.0,1.4227,10200.0,3150.0,1.0038,10200.0,2620.0,0.3011,12135.0,2620.0,0.8812000000000001,False,Séance fermée
