Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SOGC,SOGC.ci,2026-09-09T18:34:00+00:00,serveur,7800.0,"+1,30%",3205.0,24999000.0,7700.0,7800.0,7700.0,7700.0,0.54,41.61,0.0001,168494000000.0,8875.0,7550.0,-0.08130000000000001,8875.0,7315.0,-0.037000000000000005,9000.0,7000.0,-0.0127,9000.0,7000.0,-0.0127,9000.0,2595.0,1.058,9000.0,2595.0,0.8841,False,Séance fermée
