Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
STAC,STAC.ci,2026-09-08T18:36:54+00:00,serveur,2500.0,"-1,57%",5261.0,13152500.0,2540.0,2540.0,2500.0,2540.0,0.26,36.88,0.0004,33600000000.0,2835.0,2500.0,-0.1166,2835.0,2500.0,-0.0654,4000.0,1120.0,0.8868,4000.0,71000.0,2.5211,4000.0,40500.0,1.3585,4000.0,40500.0,2.8168,False,Séance fermée
