Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BRVMC,BRVMC,2026-09-02T18:38:06+00:00,serveur,537.67,"+0,08%",,2549592077.0,53767.0,53767.0,53767.0,53725.0,0.0,83.97,-%,- M,53767.0,52994.0,0.0263,53767.0,48228.0,0.114,53767.0,33985.0,0.5550999999999999,53767.0,32019.0,0.6792,53767.0,20596.0,1.5628,53767.0,17597.0,2.0465999999999998,False,Séance fermée
