Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BRVM-EN,BRVM-EN,2026-09-02T18:38:33+00:00,serveur,176.04,"-0,40%",0.0,0.0,17604.0,17604.0,17604.0,17675.0,0.0,61.74,-%,- M,17788.0,17561.0,-0.024399999999999998,18044.0,15891.0,0.1041,18044.0,10895.0,0.5871999999999999,18044.0,10433.0,0.6469,-,-,-%,-,-,-%,False,Séance fermée
