Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
ONTBF,ONTBF.bf,2026-09-08T18:36:29+00:00,serveur,2870.0,"0,00%",4140.0,11881800.0,2870.0,2870.0,2870.0,2870.0,0.2,48.86,0.0001,195160000000.0,2920.0,2805.0,-0.0103,2945.0,2800.0,-0.023799999999999998,3095.0,2300.0,0.1549,3095.0,2255.0,0.2727,3095.0,2000.0,0.2588,4980.0,2000.0,-0.2825,False,Séance fermée
