Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
SNTS,SNTS.sn,2026-09-09T18:35:22+00:00,serveur,38800.0,"-1,02%",20855.0,809174000.0,39200.0,39200.0,38800.0,39200.0,1.35,73.92,0.0002,3880000000000.0,39200.0,37995.0,0.0444,39200.0,30500.0,0.2516,39200.0,24400.0,0.4855,39200.0,24400.0,0.5216,39200.0,16200.0,1.3515000000000001,39200.0,13500.0,1.8341999999999998,False,Séance fermée
