Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BRVM-IN,BRVM-IN,2026-09-02T18:38:28+00:00,serveur,230.59,"+0,20%",0.0,0.0,23059.0,23059.0,23059.0,23014.0,0.0,62.92,-%,- M,23059.0,21434.0,0.08929999999999999,23059.0,20022.0,0.0724,23059.0,13052.0,0.7425,23059.0,11839.0,0.6889,-,-,-%,-,-,-%,False,Séance fermée
