Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
NTLC,NTLC.ci,2026-09-08T18:38:04+00:00,serveur,16900.0,"-6,11%",2235.0,37771500.0,18000.0,18000.0,16900.0,18000.0,0.46,51.23,0.0001,372 990 M,18000.0,16700.0,0.0432,18000.0,15900.0,0.0184,18000.0,10600.0,0.5869,18000.0,10250.0,0.32030000000000003,18000.0,6250.0,1.0361,18000.0,3700.0,3.2785,False,Séance fermée
