Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
CFAC,CFAC.ci,2026-09-04T18:23:56+00:00,serveur,1745.0,"-0,57%",4078.0,7116110.0,1755.0,1755.0,1745.0,1755.0,1.1,55.61,0.0,316494000000.0,1760.0,1680.0,0.0029,1765.0,1600.0,0.0325,1895.0,1250.0,0.22030000000000002,2495.0,90000.0,0.8177,2495.0,55000.0,0.9176000000000001,2495.0,55000.0,1.1543,False,Séance fermée
