Date,Open,High,Low,Close,Volume
1998-09-18,636,636,636,636,1600
1998-09-23,650,650,650,650,2720
1998-09-25,663,663,663,663,4400
1998-10-19,663,663,663,663,400
1998-10-28,488,488,488,488,2200
1998-10-30,516,516,516,516,560000
1998-11-23,478,478,478,478,80
1998-11-27,513,513,513,513,4000
1998-12-02,478,478,478,478,40
1998-12-09,478,478,478,478,80
1998-12-14,478,478,478,478,120
1998-12-16,475,475,475,475,5320
1998-12-18,450,450,450,450,640
1998-12-30,484,484,484,484,6840
1999-01-13,475,475,475,475,400
1999-01-18,450,450,450,450,800
1999-01-29,484,484,484,484,600
1999-03-22,463,463,463,463,280
1999-03-24,463,463,463,463,560
1999-03-31,463,463,463,463,1800
1999-04-02,463,463,463,463,4200
1999-04-09,469,469,469,469,1000
1999-04-16,469,469,469,469,800
1999-04-21,463,463,463,463,920
1999-04-23,463,463,463,463,80
1999-04-28,463,463,463,463,2800
1999-04-30,463,463,463,463,1760
1999-05-05,463,463,463,463,8400
1999-05-12,463,463,463,463,400
1999-05-17,463,463,463,463,200
1999-05-19,463,463,463,463,80
1999-05-26,463,463,463,463,8000
1999-05-28,463,463,463,463,800
1999-06-02,463,463,463,463,400
1999-07-02,450,450,450,450,320
1999-07-07,450,450,450,450,280
1999-07-09,483,483,483,483,10800
1999-07-23,460,460,460,460,680
1999-07-28,460,460,460,460,320
1999-08-20,450,450,450,450,400
1999-09-03,449,449,449,449,320
1999-09-08,449,449,449,449,2600
1999-09-15,425,425,425,425,800
1999-09-22,413,413,413,413,800
1999-10-06,413,413,413,413,2400
1999-10-25,408,408,408,408,1320
1999-11-05,400,400,400,400,10640
1999-11-10,370,370,370,370,400
1999-11-12,370,370,370,370,800
1999-11-17,370,370,370,370,6600
1999-11-24,365,365,365,365,6560
1999-12-08,365,365,365,365,4280
1999-12-13,365,365,365,365,280
1999-12-17,365,365,365,365,200
1999-12-22,365,365,365,365,2400
1999-12-27,365,365,365,365,2360
2000-01-28,365,365,365,365,400
2000-03-24,365,365,365,365,600
2000-03-27,365,365,365,365,600
2000-04-28,365,365,365,365,40
2000-05-17,365,365,365,365,480
2000-06-19,365,365,365,365,160
2000-07-14,365,365,365,365,560
2000-07-19,365,365,365,365,80
2000-08-11,365,365,365,365,120
2000-08-18,365,365,365,365,2000
2000-10-30,363,363,363,363,2400
2001-05-18,363,363,363,363,2000
2001-06-01,350,350,350,350,1000
2001-11-13,325,325,325,325,320
2001-11-30,278,278,278,278,3760
2001-12-17,275,275,275,275,2400
2001-12-18,296,296,296,296,1440
2001-12-19,318,318,318,318,2000
2001-12-20,342,342,342,342,1200
2001-12-21,367,367,367,367,1880
2001-12-26,424,424,424,424,1200
2001-12-28,424,424,424,424,8000
2001-12-31,527,527,527,527,20680
2002-03-07,527,527,527,527,40
2002-05-23,460,460,460,460,880
2002-05-31,426,426,426,426,259080
2002-06-04,413,413,413,413,1880
2002-06-06,382,382,382,382,800
2002-06-07,353,353,353,353,1200
2002-06-10,327,327,327,327,800
2002-06-11,302,302,302,302,760
2002-06-12,300,300,300,300,1600
2002-06-14,300,300,300,300,1400
2002-06-18,300,300,300,300,4360
2002-06-20,300,300,300,300,600
2002-07-11,300,300,300,300,680
2002-07-16,300,300,300,300,920
2002-07-17,300,300,300,300,400
2002-07-18,300,300,300,300,400
2002-07-24,303,303,303,303,440
2002-07-26,325,325,325,325,400
2002-07-29,325,325,325,325,400
2002-08-05,325,325,325,325,200
2002-08-13,338,338,338,338,1200
2002-08-21,338,338,338,338,800
2002-08-22,338,338,338,338,560
2002-08-28,338,338,338,338,200
2002-09-05,338,338,338,338,2400
2002-09-13,338,338,338,338,400
2002-10-09,363,363,363,363,600
2002-10-14,364,364,364,364,440
2002-10-15,364,364,364,364,640
2002-10-21,390,390,390,390,560
2002-10-31,419,419,419,419,400
2002-11-05,419,419,419,419,2000
2002-11-27,416,416,416,416,2760
2002-11-28,447,447,447,447,320
2002-11-29,481,481,481,481,320
2002-12-03,481,481,481,481,1200
2002-12-04,475,475,475,475,1000
2002-12-09,500,500,500,500,400
2002-12-10,517,517,517,517,480
