Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
TTLC,TTLC.ci,2026-09-08T18:37:16+00:00,serveur,3240.0,"+1,25%",8316.0,26943840.0,3130.0,3240.0,3130.0,3200.0,0.46,50.09,0.0001,203 996 M,3395.0,3130.0,-0.045700000000000005,3595.0,2900.0,0.1551,3595.0,2310.0,0.3876,3595.0,2100.0,0.3306,4190.0,1580.0,0.5035000000000001,4190.0,1580.0,0.7053,False,Séance fermée
