Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BNBC,BNBC.ci,2026-09-04T18:23:51+00:00,serveur,2175.0,"-1,14%",3790.0,8243250.0,2200.0,2200.0,2175.0,2200.0,-0.12,58.14,0.0006,14 407 M,2400.0,2075.0,-0.054299999999999994,2440.0,1900.0,0.12689999999999999,2440.0,1300.0,0.5426,2440.0,1230.0,0.22190000000000001,2440.0,86500.0,0.1447,2510.0,86500.0,0.1918,False,Séance fermée
