Date,Open,High,Low,Close,Volume
1998-09-23,6250,6250,6250,6250,80
1998-09-30,6650,6650,6650,6650,2460
1998-10-02,7148,7148,7148,7148,160
1998-10-07,7500,7500,7500,7500,40
1998-10-09,7500,7500,7500,7500,120
1998-10-14,7500,7500,7500,7500,20
1998-10-16,8050,8050,8050,8050,420
1998-10-19,8650,8650,8650,8650,20
1998-10-21,9295,9295,9295,9295,1080
1998-10-23,9990,9990,9990,9990,20
1998-10-26,10700,10700,10700,10700,20
1998-11-02,9898,9898,9898,9898,40
1998-11-04,9155,9155,9155,9155,80
1998-11-06,9795,9795,9795,9795,200
1998-11-13,9795,9795,9795,9795,1800
1998-11-16,10530,10530,10530,10530,1140
1998-11-18,10530,10530,10530,10530,120
1998-11-20,10530,10530,10530,10530,500
1998-11-23,10530,10530,10530,10530,1000
1998-11-25,10530,10530,10530,10530,220
1998-11-27,10530,10530,10530,10530,2000
1998-11-30,10530,10530,10530,10530,200
1998-12-11,10530,10530,10530,10530,120
1998-12-23,10528,10528,10528,10528,1620
1999-01-29,10000,10000,10000,10000,220
1999-02-22,9500,9500,9500,9500,220
1999-03-01,9750,9750,9750,9750,200
1999-03-03,9750,9750,9750,9750,100
1999-03-05,9750,9750,9750,9750,100
1999-03-24,9750,9750,9750,9750,80
1999-04-14,9750,9750,9750,9750,200
1999-04-16,10000,10000,10000,10000,700
1999-04-23,10000,10000,10000,10000,160
1999-05-10,10000,10000,10000,10000,360
1999-05-12,10000,10000,10000,10000,40
1999-05-17,10000,10000,10000,10000,100
1999-07-07,8651,8651,8651,8651,160
1999-07-09,8002,8002,8002,8002,220
1999-07-12,8002,8002,8002,8002,1000
1999-07-14,7405,7405,7405,7405,2200
1999-07-21,7500,7500,7500,7500,660
1999-07-23,7400,7400,7400,7400,500
1999-07-28,7400,7400,7400,7400,200
1999-08-02,7500,7500,7500,7500,620
1999-08-04,7500,7500,7500,7500,240
1999-08-06,7500,7500,7500,7500,1100
1999-08-11,7500,7500,7500,7500,180
1999-08-18,7500,7500,7500,7500,120
1999-08-30,7495,7495,7495,7495,180
1999-09-01,7500,7500,7500,7500,4120
1999-09-10,7500,7500,7500,7500,20
1999-09-22,8000,8000,8000,8000,420
1999-09-27,8051,8051,8051,8051,2000
1999-10-08,8001,8001,8001,8001,1180
1999-10-27,8000,8000,8000,8000,580
1999-11-03,8000,8000,8000,8000,2900
1999-11-08,8000,8000,8000,8000,80
1999-11-10,8000,8000,8000,8000,120
1999-11-17,7501,7501,7501,7501,400
1999-11-19,8000,8000,8000,8000,380
1999-12-03,7500,7500,7500,7500,300
1999-12-15,7250,7250,7250,7250,160
1999-12-17,7400,7400,7400,7400,620
1999-12-31,7750,7750,7750,7750,200
2000-01-26,7500,7500,7500,7500,200
2000-02-04,7500,7500,7500,7500,100
2000-02-07,7500,7500,7500,7500,400
2000-02-21,7500,7500,7500,7500,40
2000-05-19,7250,7250,7250,7250,240
2000-07-10,6750,6750,6750,6750,500
2000-08-04,6750,6750,6750,6750,100
2000-08-09,6500,6500,6500,6500,500
2000-08-18,6500,6500,6500,6500,20
2000-08-23,6500,6500,6500,6500,660
2000-09-20,6000,6000,6000,6000,240
2000-09-25,6000,6000,6000,6000,100
2000-10-04,6000,6000,6000,6000,440
2000-10-06,6000,6000,6000,6000,500
2000-10-20,6000,6000,6000,6000,2060
2000-10-30,6000,6000,6000,6000,400
2000-11-17,6000,6000,6000,6000,180
2000-11-22,6000,6000,6000,6000,40
2000-11-27,6000,6000,6000,6000,40
2001-03-19,6000,6000,6000,6000,200
2001-03-21,5995,5995,5995,5995,200
2001-05-21,5950,5950,5950,5950,200
2001-05-30,5950,5950,5950,5950,400
2001-06-11,5950,5950,5950,5950,20
2001-07-11,5900,5900,5900,5900,180
2001-07-16,5900,5900,5900,5900,200
2001-07-20,5900,5900,5900,5900,200
2001-08-10,5900,5900,5900,5900,40
2001-08-22,5900,5900,5900,5900,300
2001-09-12,5850,5850,5850,5850,240
2001-09-26,5800,5800,5800,5800,600
2001-09-28,5800,5800,5800,5800,100
2001-10-24,5800,5800,5800,5800,160
2001-12-11,5800,5800,5800,5800,2000
2001-12-19,5365,5365,5365,5365,160
2001-12-21,5365,5365,5365,5365,100
2001-12-28,5365,5365,5365,5365,1420
2001-12-31,5800,5800,5800,5800,460
2002-02-18,5500,5500,5500,5500,360
2002-02-19,5450,5450,5450,5450,220
