Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
UNLC,UNLC.ci,2026-09-08T18:37:22+00:00,serveur,51100.0,"+0,20%",5.0,255500.0,51100.0,51100.0,51100.0,51000.0,-0.06,41.89,0.0,469 272 M,54600.0,51000.0,-0.0641,58000.0,51000.0,-0.064,85500.0,34225.0,0.49310000000000004,85500.0,17500.0,0.3918,85500.0,4995.0,8.6415,85500.0,4550.0,10.2308,False,Séance fermée
