Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
CBIBF,CBIBF.bf,2026-09-02T18:38:52+00:00,serveur,32500.0,"+6,19%",2191.0,71207500.0,31000.0,32500.0,31000.0,30605.0,0.51,79.49,0.0001,1040000000000.0,32500.0,29390.0,0.1058,32500.0,28000.0,0.1607,32500.0,10775.0,2.0147999999999997,32500.0,9185.0,2.3419,32500.0,8000.0,2.8737,32500.0,7585.0,2.6131,False,Séance fermée
