Date,Open,High,Low,Close,Volume
2015-12-31,1290,4096,1290,2620,1906710
2016-12-31,2500,3400,1700,2139,764780
2017-12-31,2139,2139,1249,1900,757207
2018-12-31,1900,2000,1130,1450,342480
2019-12-31,1405,1750,1175,1700,2366089
2020-12-31,1700,1800,1200,1800,490234
2021-12-31,1665,2325,1210,1975,515508
2022-12-31,2000,2805,1850,2535,982627
2023-12-31,2535,2915,2160,2500,803569
2024-12-31,2315,2620,2000,2300,480977
2025-12-31,2300,2785,2200,2500,619231
2026-12-31,2510,4510,2350,3850,444725
