Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
BOAS,BOAS.sn,2026-09-04T18:24:35+00:00,serveur,8240.0,"-0,72%",15705.0,129409200.0,8300.0,8300.0,8240.0,8300.0,0.63,61.21,0.0004,296640000000.0,8300.0,8240.0,-0.0072,8695.0,7450.0,0.0701,8695.0,5185.0,0.5725,8695.0,4720.0,0.7458,8695.0,1933.0,3.0525,8695.0,1450.0,4.5801,False,Séance fermée
