Ticker,URL_Ticker,Capture_UTC,Capture_Origine,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation,Seance_Ouverte,Seance_Libelle
STBC,STBC.ci,2026-09-07T19:10:10+00:00,serveur,22000.0,"-0,45%",3164.0,69608000.0,22100.0,22100.0,22000.0,22100.0,0.5,41.35,0.0002,395010000000.0,22490.0,22000.0,-0.0222,25000.0,21205.0,-0.1193,25000.0,17410.0,0.11220000000000001,25000.0,17410.0,0.1402,25000.0,5600.0,2.6125,25000.0,3505.0,5.2767,False,Séance fermée
